OverallQual,GrLivArea,GarageArea,TotalBsmtSF,FullBath,MasVnrArea,Fireplaces,BsmtFinSF1,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,property_age,year_since_remod,ExterQual,KitchenQual,BsmtQual,HeatingQC,BsmtExposure,BsmtFinType1,GarageFinish,PavedDrive,LotShape,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,CentralAir,Neighborhood,SalePrice_log
6,2142,509,896,2,576.0,1,448,100.0,0,960,72,1,41,41,3.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.173032791451973
6,1337,405,1237,2,443.0,0,1201,32.0,0,0,199,0,8,8,3.0,3.0,5.0,5.0,1.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,11.941455846009388
8,1563,758,1563,2,468.0,1,33,78.0,144,0,99,0,1,1,3.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.409013489526863
5,1065,461,1065,1,66.0,0,0,80.0,74,0,0,1,47,47,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.747997587149712
7,1474,400,384,2,22.0,1,0,65.0,120,670,72,1,14,13,3.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.034691028774553
8,2417,462,1288,2,284.0,1,0,121.0,127,1116,82,1,15,14,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.468436909997665
6,1560,400,684,2,0.0,1,0,122.0,100,876,38,1,4,4,4.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.066810578196666
6,1224,528,612,2,76.0,0,0,40.0,0,612,234,1,0,0,4.0,4.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.010665849187564
3,1526,0,1013,1,0.0,0,0,105.0,0,0,0,0,94,27,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.350406535472453
4,990,0,990,1,0.0,0,588,60.0,0,0,0,0,13,12,3.0,3.0,4.0,5.0,1.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.724805824005728
4,1040,420,0,1,0.0,0,0,60.0,0,0,29,0,56,56,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.607326140391713
5,1235,480,1235,1,203.0,0,600,85.0,0,0,0,0,45,45,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.498826540590727
5,964,432,876,1,0.0,0,713,80.0,0,0,0,0,88,3,3.0,3.0,4.0,5.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.004568269319446
6,2291,506,1214,2,0.0,1,1046,60.0,0,1031,0,0,97,9,3.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,11.804848531679264
6,1786,684,824,2,0.0,0,648,69.0,0,881,162,1,10,10,3.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.229545001715316
6,1470,420,680,2,68.0,1,310,65.0,232,790,63,1,16,16,5.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.128111104060462
7,1588,472,1588,2,183.0,0,1162,78.0,158,0,29,0,7,7,4.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.273731294003989
4,960,432,960,1,48.0,0,520,73.0,120,0,0,0,42,42,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.458997122944673
5,835,366,458,1,0.0,0,108,85.0,0,0,0,0,90,60,3.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.326595886778735
4,1225,0,950,1,0.0,0,569,77.0,352,0,0,1,51,51,3.0,3.0,3.0,2.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.76718001130949
6,1610,480,1610,2,28.0,2,1200,80.0,168,0,68,0,33,9,3.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.230765258120545
6,1732,476,741,2,336.0,1,0,77.0,192,755,46,1,25,25,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.089538829274222
5,1535,410,0,2,0.0,0,0,64.0,0,0,0,0,30,30,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3,11.686576205316552
7,1226,740,1226,2,0.0,0,0,94.0,0,0,36,0,1,1,3.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.200557464842063
7,1818,240,1040,1,600.0,2,224,60.0,0,592,0,1,76,57,3.0,3.0,3.0,5.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,12.040608205802641
8,1992,648,1053,2,768.0,1,0,75.0,140,939,45,1,5,4,4.0,4.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.429216196844383
4,1047,273,641,1,0.0,0,0,60.0,0,0,0,0,122,12,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.512925464970229
5,789,250,789,1,0.0,0,104,50.0,0,0,0,0,60,58,3.0,3.0,3.0,5.0,1.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,11.652687407345388
5,1517,0,793,2,0.0,0,0,85.0,0,520,0,0,88,2,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,11.652687407345388
6,1844,546,1844,2,480.0,1,705,105.0,0,0,122,0,33,33,3.0,3.0,4.0,5.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.154779351142624
6,1855,325,994,2,0.0,0,444,75.0,182,639,0,0,52,34,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,11.82700601127654
7,1430,400,384,2,0.0,1,250,65.0,180,656,0,1,10,10,3.0,3.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.100712129872347
7,2696,792,1264,2,220.0,1,984,77.0,120,1414,184,1,0,0,4.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.858319703517948
6,2259,450,1809,2,184.0,2,35,74.0,166,0,120,0,54,54,3.0,4.0,4.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,12.287652632522597
6,2320,180,1028,2,0.0,1,774,61.0,224,884,0,1,62,5,3.0,4.0,3.0,5.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.46651198158808
6,1458,440,729,2,1129.0,1,419,34.0,0,729,32,1,8,8,3.0,3.0,4.0,4.0,1.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.078239274020289
5,1092,288,1092,1,116.0,1,170,71.0,0,0,20,0,47,47,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.842229212112828
5,1125,430,1125,1,0.0,0,0,74.0,80,0,64,1,1,0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,11.951180395901384
7,3222,594,1673,3,0.0,2,1470,90.0,367,1523,0,0,20,20,3.0,4.0,4.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.676076274775909
6,1456,390,728,2,0.0,1,0,65.0,0,728,24,1,1,0,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.007560729337492
6,988,540,938,1,0.0,2,938,80.0,0,0,130,0,37,37,3.0,3.0,3.0,5.0,4.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.100712129872347
4,1123,264,732,1,0.0,0,0,50.0,0,351,0,0,68,57,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.512925464970229
6,1080,288,1080,1,135.0,0,570,75.0,0,0,0,0,50,50,3.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.820410164718188
6,1199,530,1199,2,0.0,0,300,55.0,0,0,63,0,15,15,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.94405831982697
6,1586,435,1362,2,0.0,1,0,48.0,192,0,0,0,30,11,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.106252310247962
6,754,0,520,1,0.0,0,490,60.0,53,0,0,0,71,24,3.0,3.0,3.0,4.0,3.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,11.344506813345266
6,958,440,1078,2,0.0,1,120,24.0,0,0,205,0,31,31,3.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.759785542901755
5,840,0,672,1,0.0,1,116,55.0,0,0,0,0,77,57,3.0,3.0,3.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.37366339763672
6,1348,453,660,1,266.0,1,512,69.0,188,688,108,1,40,40,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.951180395901384
5,1053,750,1008,1,85.0,0,567,69.0,0,0,80,1,48,15,3.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,11.918390573078392
7,2157,487,924,2,309.0,2,445,88.0,105,941,66,1,40,40,3.0,4.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.328290278254423
6,2054,390,992,2,40.0,1,695,65.0,24,1032,48,1,9,9,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.404923504275338
5,1327,624,1063,1,0.0,0,405,75.0,0,0,0,0,48,5,3.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.923378114589433
8,1296,471,1267,2,136.0,0,1005,85.0,192,0,25,0,8,7,4.0,4.0,5.0,5.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.301382825334498
5,1721,440,1461,2,0.0,1,570,78.0,0,0,96,1,38,13,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.100712129872347
7,1682,530,1304,2,288.0,1,0,80.0,98,0,0,0,38,38,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.066810578196666
5,1214,318,1214,2,196.0,1,695,73.0,0,0,111,0,40,40,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.870599909242044
7,1959,766,1907,3,70.0,0,0,82.0,0,0,0,0,18,17,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,12.049418835484797
8,1852,660,1004,2,320.0,2,668,73.0,224,848,106,1,9,8,4.0,4.0,4.0,5.0,2.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.345834587905333
6,1764,470,928,2,0.0,0,821,65.0,276,836,99,1,12,12,3.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.352335152508426
4,864,0,864,1,0.0,1,432,70.0,0,0,0,0,39,39,3.0,3.0,3.0,3.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.652687407345388
7,1734,660,1734,2,0.0,0,1300,78.0,160,0,24,0,1,1,4.0,4.0,4.0,5.0,3.0,6.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.468436909997665
5,1385,720,910,2,0.0,0,507,71.0,0,475,0,0,58,58,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,12.01974306733868
7,1501,577,1490,2,183.0,0,679,78.0,144,0,29,0,10,10,4.0,4.0,4.0,5.0,4.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.225875272826354
5,1728,504,1728,2,336.0,0,1332,70.0,0,0,0,0,43,43,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,11.736069016284437
6,1709,380,970,2,50.0,0,0,24.0,0,739,40,0,2,0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.77528972943772
5,875,180,715,1,0.0,0,209,51.0,48,0,0,0,78,16,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.56171562913966
7,2035,434,884,2,180.0,1,0,65.0,144,1151,48,1,9,9,4.0,4.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.312682380588432
7,1080,0,1080,1,120.0,0,680,63.0,0,0,0,0,4,3,3.0,4.0,4.0,5.0,1.0,6.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.856515169360305
5,1344,240,896,1,0.0,0,0,52.0,200,448,114,0,70,56,3.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,11.652687407345388
5,969,440,969,1,0.0,0,716,120.0,0,0,0,1,32,32,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,11.711776323715394
8,1710,866,1710,2,436.0,1,1400,107.0,0,0,102,0,1,0,4.0,4.0,5.0,5.0,4.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.827729194939907
6,1993,495,825,2,252.0,1,416,80.0,0,896,66,1,35,35,3.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,12.154779351142624
6,1252,564,1602,1,0.0,1,429,80.0,409,0,0,0,48,33,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.367340793126296
6,1200,312,1200,1,0.0,0,0,84.0,0,0,0,0,83,56,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,11.736069016284437
6,1096,0,572,1,0.0,0,0,60.0,0,524,8,0,84,58,3.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,11.27720313144916
5,1040,625,0,1,0.0,0,0,60.0,0,0,0,0,56,56,3.0,3.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,11.603679828238693
8,1968,680,774,2,84.0,1,0,92.0,0,1194,75,1,1,0,4.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,12.504323669331189
7,1947,678,991,2,0.0,1,222,100.0,0,956,136,1,6,5,4.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,12.448626590364206
7,2462,576,1392,2,456.0,1,57,134.0,239,1070,132,1,1,0,4.0,4.0,4.0,5.0,2.0,6.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,12.676076274775909
6,1232,516,1232,2,0.0,0,660,68.0,0,0,0,0,24,24,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,11.998433280751929
9,2668,726,1572,2,664.0,2,1016,110.0,400,1096,0,1,5,4,4.0,5.0,5.0,5.0,3.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,12.929991484756872
7,1541,532,1541,2,226.0,1,1201,95.0,0,0,70,0,5,5,4.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,12.301382825334498
